id_order,date,id_product,id_store,qtd
69772,2024-12-22,PROD-039,LJ-07,2
91690,2024-04-02,PROD-030,LJ-09,5
65590,,PROD-029,LJ-07,4
56570,2024-04-25,PROD-012,LJ-07,1
89242,04/01/2024,PROD-037,LJ-08,3
41031,30/12/2024,PROD-033,LJ-05,5
63849,2024-10-06,PROD-037,LJ-06,1
14385,2024-01-20,PROD-037,LJ-08,5
58310,2024-02-27,PROD-038,LJ-08,5
20494,13/03/2024,PROD-047,LJ-09,3
46624,2024-08-26,PROD-034,,4
78597,2024-11-08,PROD-006,,2
71925,2024-11-18,PROD-048,LJ-02,100
99662,2024-11-20,PROD-035,LJ-10,4
50959,2024-11-09,PROD-004,LJ-06,100
80127,2024-01-06,PROD-031,LJ-08,3
77195,28/08/2024,PROD-037,LJ-06,3
65183,2024-06-29,PROD-019,LJ-05,3
31955,2024-01-19,PROD-045,,1
49855,2024-10-15,PROD-017,LJ-01,100
92483,2024-08-30,PROD-038,LJ-03,4
85085,2024-01-27,PROD-043,LJ-05,4
91830,,PROD-019,LJ-08,5
20814,2024-03-05,PROD-033,LJ-02,5
46418,2024-05-09,PROD-009,LJ-10,5
46827,,PROD-017,LJ-01,3
24621,2024-11-05,PROD-012,,4
29809,2024-12-03,PROD-029,LJ-06,100
32989,2024-05-13,PROD-045,LJ-04,3
73559,2024-04-02,PROD-034,LJ-01,1
54937,2024-02-13,PROD-010,LJ-10,5
30204,2024-09-10,PROD-049,LJ-07,3
60222,2024-05-01,PROD-043,LJ-08,3
93568,2024-03-26,PROD-014,LJ-10,1
55229,2024-01-28,PROD-042,LJ-05,2
25203,27/01/2024,PROD-011,LJ-08,4
62264,31/08/2024,PROD-020,LJ-08,100
79798,29/04/2024,PROD-025,LJ-07,2
72205,2024-05-14,PROD-010,LJ-09,5
66981,2024-01-07,PROD-019,LJ-08,3
60070,2024-12-13,PROD-021,LJ-09,1
99505,2024-01-22,PROD-007,LJ-09,1
93548,2024-06-30,PROD-028,LJ-10,4
95467,2024-05-19,PROD-022,LJ-05,2
45007,,PROD-017,LJ-10,4
61269,2024-08-24,PROD-050,LJ-04,3
98065,2024-10-28,PROD-050,LJ-04,4
78151,2024-06-21,PROD-044,LJ-03,100
51060,2024-10-07,PROD-001,LJ-01,1
18906,2024-01-07,PROD-027,LJ-02,1
78847,,PROD-044,LJ-08,5
56073,22/04/2024,PROD-047,LJ-05,5
43016,2024-04-08,PROD-003,LJ-01,3
91185,2024-02-17,PROD-004,LJ-10,100
96062,21/04/2024,PROD-039,LJ-02,2
25725,2024-02-14,PROD-039,LJ-03,4
59277,02/12/2024,PROD-049,LJ-10,3
34217,26/02/2024,PROD-045,LJ-03,5
43205,2024-05-30,PROD-030,LJ-02,4
93726,2024-08-20,PROD-018,LJ-07,5
97500,2024-06-14,PROD-017,LJ-03,4
19698,2024-05-21,PROD-050,LJ-01,2
60174,,PROD-022,LJ-01,3
43847,2024-05-15,PROD-012,,4
19096,2024-09-08,PROD-013,LJ-10,100
61463,2024-04-01,PROD-042,,1
24212,2024-03-14,PROD-035,,100
38624,2024-11-10,PROD-042,LJ-02,100
67878,2024-05-12,PROD-007,LJ-01,1
19557,2024-02-06,PROD-037,LJ-05,100
68442,2024-01-10,PROD-032,LJ-03,4
95572,2024-11-23,PROD-001,LJ-01,4
97111,2024-07-18,PROD-018,LJ-03,4
53231,19/07/2024,PROD-037,LJ-01,1
77552,2024-12-28,PROD-050,LJ-08,100
72670,2024-08-11,PROD-026,LJ-02,1
80795,25/04/2024,PROD-001,LJ-07,4
73185,2024-03-03,PROD-037,LJ-09,100
57044,2024-06-19,PROD-044,LJ-05,100
62509,29/01/2024,PROD-041,LJ-02,5
57887,2024-09-30,PROD-022,LJ-02,5
70245,2024-05-28,PROD-042,LJ-04,2
33149,2024-10-10,PROD-003,LJ-07,3
96603,2024-04-07,PROD-020,LJ-07,5
23994,2024-11-18,PROD-045,LJ-06,1
73766,2024-02-13,PROD-041,LJ-08,5
34833,2024-03-12,PROD-003,LJ-04,2
13324,2024-10-30,PROD-016,LJ-08,100
60956,2024-02-02,PROD-035,LJ-05,2
75494,2024-09-30,PROD-029,LJ-01,100
14855,2024-06-22,PROD-004,LJ-06,100
15611,,PROD-008,LJ-04,3
95701,07/12/2024,PROD-034,LJ-08,5
98877,01/10/2024,PROD-010,LJ-10,1
40537,2024-02-06,PROD-003,,1
74080,30/11/2024,PROD-002,LJ-08,4
91051,2024-01-24,PROD-016,LJ-03,100
11882,2024-03-29,PROD-041,LJ-01,1
50283,,PROD-030,LJ-10,3
32372,2024-10-29,PROD-005,LJ-02,100
24965,2024-09-11,PROD-039,LJ-10,3
38910,2024-02-02,PROD-013,LJ-07,1
54216,2024-12-13,PROD-026,LJ-06,1
25833,2024-12-16,PROD-037,LJ-09,4
28000,2024-06-13,PROD-014,LJ-01,1
87736,29/03/2024,PROD-022,LJ-02,100
25826,2024-05-20,PROD-010,,100
32026,2024-12-22,PROD-024,LJ-09,100
31627,2024-08-12,PROD-016,LJ-10,4
15334,09/03/2024,PROD-007,LJ-10,4
59300,2024-03-21,PROD-002,LJ-08,1
20580,04/01/2024,PROD-001,LJ-03,2
21683,2024-12-27,PROD-042,LJ-10,2
47189,2024-08-01,PROD-045,LJ-08,4
26632,,PROD-010,LJ-05,1
78562,,PROD-027,LJ-04,2
32878,2024-11-08,PROD-045,LJ-01,1
88154,2024-04-02,PROD-046,LJ-08,1
90222,15/02/2024,PROD-041,LJ-05,1
55593,2024-08-02,PROD-001,LJ-09,5
40885,08/04/2024,PROD-008,LJ-09,100
22541,2024-11-12,PROD-024,LJ-09,1
76524,2024-04-22,PROD-030,LJ-04,5
46231,2024-01-28,PROD-013,LJ-02,4
29558,2024-12-16,PROD-031,LJ-08,2
33111,2024-03-22,PROD-043,LJ-01,100
17081,2024-11-26,PROD-024,LJ-05,2
37471,2024-08-10,PROD-017,LJ-06,100
90847,2024-08-20,PROD-003,LJ-02,2
16875,2024-10-02,PROD-012,LJ-03,100
13809,2024-09-05,PROD-033,LJ-02,2
19287,2024-04-30,PROD-047,LJ-08,2
87687,2024-10-23,PROD-021,LJ-07,2
36050,2024-12-12,PROD-021,LJ-04,2
24435,2024-06-15,PROD-015,LJ-02,4
41079,30/07/2024,PROD-013,LJ-07,1
38922,2024-02-07,PROD-031,LJ-10,3
73492,2024-01-28,PROD-028,LJ-03,5
38333,2024-11-08,PROD-030,LJ-03,3
60768,2024-07-10,PROD-009,LJ-08,3
35448,2024-11-19,PROD-023,LJ-05,100
36504,2024-06-20,PROD-009,LJ-01,1
84536,2024-01-31,PROD-018,LJ-03,100
24563,2024-08-26,PROD-030,LJ-07,1
32439,2024-13-45,PROD-015,LJ-05,1
89119,,PROD-041,LJ-10,2
32273,22/10/2024,PROD-036,LJ-04,4
21334,29/07/2024,PROD-034,LJ-08,2
38369,2024-10-29,PROD-031,LJ-08,4
46591,2024-01-08,PROD-047,LJ-07,100
42329,2024-05-06,PROD-021,LJ-07,4
85951,,PROD-038,LJ-03,100
85196,2024-01-03,PROD-027,LJ-01,3
15250,2024-08-28,PROD-047,LJ-09,3
14406,2024-08-05,PROD-034,LJ-07,4
72818,2024-12-22,PROD-007,,4
74918,2024-05-03,PROD-006,LJ-09,100
11628,2024-12-20,PROD-047,LJ-07,2
38574,08/03/2024,PROD-023,LJ-05,100
41334,2024-11-27,PROD-006,LJ-01,2
72886,2024-12-08,PROD-020,LJ-03,3
70199,2024-10-19,PROD-048,LJ-10,1
13199,2024-08-20,PROD-030,LJ-03,4
63131,2024-04-04,PROD-024,LJ-08,2
93021,01/01/2024,PROD-041,LJ-02,100
60446,2024-12-19,PROD-022,LJ-09,3
14287,2024-05-31,PROD-028,LJ-05,2
90281,2024-10-04,PROD-037,LJ-04,100
99740,11/02/2024,PROD-040,LJ-06,4
17184,2024-09-20,PROD-044,LJ-06,4
16758,26/02/2024,PROD-025,LJ-06,5
70994,,PROD-003,LJ-06,1
58029,2024-03-30,PROD-042,LJ-09,5
18782,,PROD-046,LJ-04,3
28141,2024-06-20,PROD-016,LJ-09,2
24884,2024-11-28,PROD-031,LJ-10,3
37498,2024-04-25,PROD-021,LJ-06,100
45043,2024-09-14,PROD-044,,4
46325,2024-01-28,PROD-005,LJ-06,5
55249,2024-08-19,PROD-032,LJ-09,5
79033,2024-03-03,PROD-031,LJ-09,5
98907,2024-09-29,PROD-019,LJ-08,3
91389,2024-07-07,PROD-044,LJ-02,4
34687,2024-08-22,PROD-006,LJ-02,2
61207,2024-04-01,PROD-019,LJ-02,100
24334,2024-03-25,PROD-018,LJ-02,2
29392,2024-09-11,PROD-010,LJ-04,3
78247,,PROD-002,LJ-05,100
64596,2024-12-15,PROD-035,LJ-03,5
72115,2024-06-26,PROD-027,LJ-08,1
94500,2024-01-11,PROD-019,LJ-04,3
18250,2024-01-12,PROD-015,LJ-09,3
94498,2024-06-20,PROD-027,LJ-10,4
54930,2024-12-01,PROD-042,LJ-06,2
73720,2024-10-30,PROD-043,LJ-09,3
81888,15/08/2024,PROD-030,LJ-05,3
84350,2024-03-08,PROD-020,LJ-03,5
44079,2024-04-26,PROD-031,LJ-06,5
47767,2024-01-25,PROD-010,LJ-06,100
47274,2024-08-21,PROD-011,LJ-10,1
31075,2024-12-30,PROD-035,,4
33891,2024-03-30,PROD-046,LJ-03,1
31135,2024-05-01,PROD-008,LJ-01,100
51500,2024-10-21,PROD-009,LJ-08,5
44132,2024-07-08,PROD-012,LJ-04,2
83726,2024-12-28,PROD-003,LJ-06,5
55068,2024-03-16,PROD-024,LJ-08,4
80761,2024-03-24,PROD-035,LJ-05,5
25923,2024-01-13,PROD-026,,4
29055,2024-08-22,PROD-021,LJ-03,4
10562,2024-10-06,PROD-033,LJ-06,4
94835,2024-12-27,PROD-019,,100
47988,2024-10-20,PROD-043,LJ-03,4
84086,2024-08-14,PROD-022,LJ-02,4
72781,21/01/2024,PROD-009,LJ-09,2
25319,2024-06-06,PROD-002,LJ-07,1
90939,22/04/2024,PROD-029,,3
22121,2024-06-16,PROD-004,LJ-10,1
94058,,PROD-038,LJ-09,4
39116,2024-05-22,PROD-013,LJ-01,2
20956,02/10/2024,PROD-029,,5
77081,2024-07-20,PROD-013,LJ-08,2
51649,04/11/2024,PROD-039,LJ-09,4
17346,07/12/2024,PROD-024,LJ-07,2
29391,2024-08-06,PROD-024,,2
58867,,PROD-019,LJ-06,4
56052,06/06/2024,PROD-029,LJ-09,100
21481,2024-04-20,PROD-047,LJ-08,2
64474,2024-08-14,PROD-019,LJ-03,3
65552,2024-07-31,PROD-009,LJ-10,3
88372,2024-02-14,PROD-010,LJ-04,2
49745,,PROD-034,LJ-06,100
18665,2024-10-29,PROD-049,LJ-07,5
21593,2024-01-04,PROD-027,LJ-05,4
64331,30/03/2024,PROD-036,LJ-08,3
84437,2024-03-11,PROD-013,LJ-03,5
60039,28/05/2024,PROD-036,LJ-08,2
15535,2024-06-03,PROD-038,LJ-05,5
74762,13/10/2024,PROD-048,LJ-08,1
39428,,PROD-001,LJ-03,3
44429,2024-06-02,PROD-041,LJ-08,2
26276,2024-11-30,PROD-043,LJ-05,4
64677,2024-04-01,PROD-032,LJ-04,100
13728,02/03/2024,PROD-049,LJ-05,2
74625,,PROD-039,LJ-06,4
86161,,PROD-037,LJ-07,100
43804,2024-11-17,PROD-044,LJ-08,100
25674,10/07/2024,PROD-033,LJ-10,2
12299,2024-05-12,PROD-011,LJ-10,5
17669,2024-03-15,PROD-021,LJ-08,5
27759,2024-07-01,PROD-011,LJ-01,100
45739,03/07/2024,PROD-027,LJ-06,5
16385,2024-05-28,PROD-019,LJ-09,1
93747,2024-02-09,PROD-033,LJ-04,100
92317,2024-04-03,PROD-049,LJ-02,100
88480,2024-03-26,PROD-035,LJ-06,4
51446,,PROD-020,LJ-05,5
99842,2024-12-23,PROD-045,LJ-06,100
22561,2024-09-30,PROD-038,LJ-06,1
28837,,PROD-009,LJ-09,4
46885,,PROD-050,LJ-08,2
64000,,PROD-011,LJ-02,100
38557,,PROD-033,LJ-04,1
34696,,PROD-040,LJ-09,3
79742,2024-12-30,PROD-036,LJ-02,1
64702,2024-08-23,PROD-005,LJ-02,1
27200,2024-01-09,PROD-031,LJ-06,4
50838,2024-12-19,PROD-024,LJ-03,2
67925,2024-11-01,PROD-034,LJ-06,3
32571,2024-12-29,PROD-020,LJ-01,5
25544,2024-04-23,PROD-009,LJ-03,5
39697,2024-06-06,PROD-009,LJ-04,1
27067,,PROD-028,LJ-02,4
20188,2024-01-10,PROD-050,LJ-08,4
66524,2024-01-22,PROD-013,LJ-02,5
14298,,PROD-033,LJ-10,3
17768,2024-08-28,PROD-008,LJ-05,2
15672,03/02/2024,PROD-020,LJ-01,3
22648,2024-03-04,PROD-039,LJ-04,100
87018,2024-04-12,PROD-012,LJ-06,100
13835,2024-02-16,PROD-010,LJ-05,2
85989,27/06/2024,PROD-023,LJ-03,5
75619,2024-11-09,PROD-016,LJ-09,2
84741,2024-02-04,PROD-007,,4
11832,2024-09-27,PROD-014,LJ-04,100
46943,2024-03-28,PROD-049,LJ-09,1
10567,2024-02-20,PROD-014,,1
72221,2024-07-06,PROD-045,LJ-10,5
34264,2024-08-13,PROD-044,LJ-02,4
33704,30/06/2024,PROD-025,,3
38085,20/09/2024,PROD-015,LJ-07,4
24790,2024-06-09,PROD-008,LJ-08,1
24459,23/09/2024,PROD-009,LJ-08,1
57349,2024-13-45,PROD-019,LJ-09,100
15322,,PROD-021,LJ-08,4
25167,16/07/2024,PROD-019,LJ-08,4
88694,2024-06-08,PROD-044,LJ-08,1
39605,2024-10-10,PROD-027,LJ-05,3
66093,06/04/2024,PROD-005,LJ-08,5
99015,2024-07-07,PROD-012,LJ-01,5
98363,2024-09-08,PROD-044,LJ-02,4
61952,2024-08-12,PROD-034,LJ-02,5
25626,2024-03-14,PROD-026,,1
87405,,PROD-048,LJ-03,1
18481,2024-07-05,PROD-013,LJ-06,4
36248,2024-10-31,PROD-026,LJ-02,4
40522,2024-08-05,PROD-047,LJ-08,100
46505,2024-12-31,PROD-050,LJ-10,4
87810,2024-05-19,PROD-049,LJ-07,3
56674,2024-08-31,PROD-043,LJ-10,5
63011,2024-09-05,PROD-033,LJ-05,4
29316,,PROD-007,LJ-02,2
42858,2024-09-07,PROD-032,LJ-04,100
92361,2024-03-09,PROD-002,LJ-02,2
16927,04/02/2024,PROD-032,LJ-01,1
33474,14/07/2024,PROD-039,LJ-06,5
30019,2024-06-04,PROD-040,LJ-10,4
22626,2024-02-09,PROD-043,LJ-09,2
74512,,PROD-013,LJ-05,5
96781,2024-09-11,PROD-032,LJ-09,1
44296,,PROD-022,,3
81646,2024-01-10,PROD-049,LJ-01,100
66414,2024-03-01,PROD-025,,5
51229,2024-07-11,PROD-029,LJ-08,5
14716,17/01/2024,PROD-012,,3
96430,,PROD-046,LJ-03,5
74419,2024-08-08,PROD-009,,1
60997,2024-09-06,PROD-049,,1
84560,2024-12-11,PROD-032,LJ-09,3
99833,2024-10-03,PROD-037,LJ-08,100
72378,,PROD-011,LJ-09,4
17305,2024-07-19,PROD-017,LJ-08,2
87469,2024-07-12,PROD-040,LJ-06,4
47281,2024-06-13,PROD-004,LJ-01,5
87393,2024-01-24,PROD-009,LJ-06,2
55727,2024-10-25,PROD-002,LJ-06,3
59882,2024-02-19,PROD-028,LJ-06,3
56840,2024-07-29,PROD-023,LJ-01,100
96670,2024-05-05,PROD-016,LJ-04,2
94945,,PROD-038,LJ-02,1
18585,2024-06-05,PROD-008,LJ-06,2
32253,2024-01-11,PROD-035,LJ-06,5
14899,2024-08-23,PROD-043,,1
84455,2024-09-20,PROD-027,LJ-05,3
12674,22/12/2024,PROD-031,LJ-10,2
12914,,PROD-025,LJ-10,4
61157,2024-06-14,PROD-037,LJ-02,100
74010,2024-02-21,PROD-045,LJ-04,4
54035,2024-09-11,PROD-033,LJ-06,100
31840,2024-11-10,PROD-020,LJ-06,5
67146,,PROD-032,,4
80232,19/04/2024,PROD-019,LJ-05,2
16230,2024-06-01,PROD-037,LJ-07,2
39607,2024-11-15,PROD-048,LJ-02,4
85784,2024-02-18,PROD-038,LJ-06,2
45830,04/02/2024,PROD-037,LJ-09,5
72294,06/08/2024,PROD-014,LJ-06,1
20048,2024-11-29,PROD-020,LJ-09,5
49309,2024-08-09,PROD-043,LJ-09,100
51071,2024-04-12,PROD-027,LJ-07,5
42933,2024-11-15,PROD-033,LJ-08,100
98022,2024-10-07,PROD-012,LJ-01,2
92292,2024-12-26,PROD-034,LJ-03,1
85608,2024-09-12,PROD-014,LJ-08,2
45118,22/11/2024,PROD-035,LJ-10,3
66849,2024-10-16,PROD-047,,2
78454,12/04/2024,PROD-024,LJ-08,100
29365,2024-05-03,PROD-010,LJ-05,2
67067,2024-07-29,PROD-021,LJ-02,2
93090,2024-04-14,PROD-027,LJ-05,1
47623,2024-11-26,PROD-011,,2
88804,2024-04-30,PROD-026,LJ-04,1
24884,2024-03-17,PROD-013,LJ-01,4
42189,2024-06-07,PROD-030,LJ-08,3
83377,2024-08-11,PROD-028,LJ-01,1
36475,2024-03-22,PROD-018,LJ-03,100
13819,2024-05-12,PROD-018,LJ-09,4
33066,2024-11-25,PROD-003,LJ-08,1
12609,29/01/2024,PROD-006,LJ-06,1
88852,,PROD-005,,3
57636,2024-12-09,PROD-043,LJ-02,100
62021,2024-03-12,PROD-016,LJ-02,5
84838,2024-09-13,PROD-008,LJ-09,5
97060,2024-10-24,PROD-050,LJ-09,1
43004,2024-09-11,PROD-006,LJ-04,2
88619,2024-03-03,PROD-050,LJ-06,100
53160,2024-10-26,PROD-048,LJ-07,4
40924,2024-08-04,PROD-014,LJ-03,2
24000,,PROD-014,LJ-05,2
67602,2024-07-28,PROD-017,LJ-10,100
17330,2024-09-08,PROD-035,LJ-06,1
24806,2024-06-11,PROD-035,LJ-07,1
72240,15/12/2024,PROD-016,LJ-05,1
28993,2024-07-04,PROD-031,LJ-06,1
50392,11/01/2024,PROD-042,LJ-10,5
14562,2024-12-05,PROD-004,LJ-04,1
43158,2024-10-09,PROD-025,LJ-05,5
93748,24/12/2024,PROD-024,LJ-02,5
80111,2024-05-01,PROD-029,LJ-07,1
11031,,PROD-017,LJ-05,3
21829,2024-04-30,PROD-020,LJ-04,4
31001,2024-08-12,PROD-041,LJ-06,2
94466,2024-07-27,PROD-003,LJ-05,5
20498,,PROD-031,LJ-07,100
53610,,PROD-007,LJ-03,100
44205,,PROD-005,LJ-06,4
65164,2024-11-04,PROD-047,,100
52830,2024-08-20,PROD-045,LJ-01,3
16828,2024-11-24,PROD-042,,100
92595,2024-08-15,PROD-042,LJ-03,2
10403,2024-07-24,PROD-013,LJ-05,2
51120,2024-10-21,PROD-006,LJ-02,5
30686,07/05/2024,PROD-034,LJ-03,1
87858,17/12/2024,PROD-027,LJ-06,3
69177,2024-09-01,PROD-048,LJ-03,5
44167,29/03/2024,PROD-044,LJ-10,3
52936,2024-05-24,PROD-013,LJ-02,1
64328,2024-07-07,PROD-012,LJ-07,100
59456,2024-10-19,PROD-015,LJ-01,100
13010,12/10/2024,PROD-042,LJ-10,-1
92133,2024-04-27,PROD-006,LJ-08,5
35987,,PROD-045,LJ-03,1
16525,2024-07-24,PROD-040,LJ-07,4
88694,13/05/2024,PROD-010,LJ-02,2
58224,,PROD-037,,5
11850,2024-09-26,PROD-028,LJ-08,3
98291,2024-09-10,PROD-008,LJ-04,4
36626,2024-04-07,PROD-018,LJ-05,5
74771,2024-07-14,PROD-009,LJ-07,1
37080,2024-11-03,PROD-014,,1
98760,2024-04-06,PROD-027,LJ-03,1
63546,2024-03-15,PROD-002,LJ-05,1
44314,2024-04-30,PROD-040,LJ-08,3
42547,2024-07-08,PROD-038,LJ-08,4
21237,06/01/2024,PROD-031,LJ-03,100
52368,2024-12-20,PROD-026,LJ-04,2
60265,2024-12-28,PROD-028,LJ-10,3
43584,,PROD-007,LJ-09,3
17700,2024-01-27,PROD-022,LJ-04,100
71726,2024-06-30,PROD-039,LJ-10,100
15965,2024-01-03,PROD-017,LJ-09,2
91219,,PROD-020,LJ-07,2
97983,2024-07-08,PROD-009,LJ-09,100
15390,24/10/2024,PROD-012,LJ-05,1
32264,,PROD-032,LJ-06,3
71352,2024-03-08,PROD-006,LJ-06,5
79523,2024-08-09,PROD-010,LJ-05,2
25314,2024-06-09,PROD-003,LJ-03,2
75432,2024-05-23,PROD-048,LJ-06,100
66372,2024-05-24,PROD-017,LJ-10,4
44571,2024-09-21,PROD-021,LJ-07,5
31624,2024-06-10,PROD-048,LJ-08,5
29826,2024-10-11,PROD-043,LJ-08,2
16975,2024-04-06,PROD-010,LJ-01,1
40128,2024-04-03,PROD-003,LJ-08,4
44108,2024-03-24,PROD-046,LJ-08,5
67203,2024-02-29,PROD-032,LJ-01,2
67870,2024-07-01,PROD-046,,5
73596,2024-08-22,PROD-032,LJ-02,-4
29405,2024-03-04,PROD-023,LJ-02,4
36703,2024-05-25,PROD-012,LJ-03,3
76681,2024-05-19,PROD-037,LJ-10,100
37839,2024-10-25,PROD-001,LJ-09,100
84814,2024-04-02,PROD-027,LJ-02,2
42264,2024-09-12,PROD-044,LJ-02,4
53077,2024-01-14,PROD-019,LJ-02,3
61664,2024-07-10,PROD-038,LJ-02,3
52406,2024-03-19,PROD-002,,5
70323,2024-12-28,PROD-043,LJ-08,5
69513,17/11/2024,PROD-018,LJ-10,3
96246,03/01/2024,PROD-022,LJ-01,5
96005,2024-11-14,PROD-029,LJ-06,4
84600,2024-03-07,PROD-014,,1
94363,,PROD-021,LJ-01,-4
19269,07/10/2024,PROD-039,LJ-07,3
22130,2024-07-23,PROD-017,LJ-03,3
41467,2024-07-23,PROD-006,LJ-01,4
37292,2024-03-24,PROD-025,LJ-07,5
47347,2024-11-27,PROD-049,LJ-03,5
25807,2024-06-01,PROD-032,LJ-07,100
50645,2024-12-16,PROD-039,LJ-03,3
57060,06/12/2024,PROD-007,LJ-06,2
77194,2024-04-12,PROD-032,LJ-08,100
60867,2024-08-31,PROD-018,LJ-10,5
88687,2024-08-04,PROD-006,LJ-07,4
58265,2024-11-10,PROD-012,,5
92665,,PROD-006,LJ-01,4
77284,2024-06-23,PROD-030,LJ-04,100
94883,2024-12-17,PROD-046,LJ-03,3
74922,2024-09-26,PROD-041,LJ-09,5
21006,2024-05-28,PROD-030,LJ-07,4
20378,2024-09-01,PROD-020,LJ-03,3
26749,2024-12-16,PROD-020,LJ-04,2
78562,06/08/2024,PROD-019,LJ-10,4
16255,2024-10-09,PROD-005,LJ-01,100
77294,2024-02-25,PROD-033,LJ-07,2
64135,,PROD-030,LJ-10,2
43211,2024-06-30,PROD-017,LJ-10,1
20717,14/09/2024,PROD-002,LJ-02,5
96714,2024-08-24,PROD-012,LJ-03,4
61505,2024-01-24,PROD-006,LJ-07,2
49013,2024-06-09,PROD-038,LJ-08,1
97852,2024-13-45,PROD-040,LJ-05,100
54739,2024-04-05,PROD-014,LJ-03,3
20252,2024-11-05,PROD-017,LJ-02,4
66858,2024-09-30,PROD-002,LJ-01,2
61764,2024-02-29,PROD-001,LJ-03,5
95957,01/09/2024,PROD-030,LJ-07,1
96208,2024-11-04,PROD-047,LJ-08,2
49688,2024-11-12,PROD-040,LJ-06,5
98316,2024-12-19,PROD-044,LJ-07,2
49669,,PROD-009,,4
11818,2024-04-07,PROD-008,,4
34670,2024-01-14,PROD-014,LJ-08,4
95016,,PROD-042,LJ-04,100
67119,2024-11-16,PROD-035,LJ-04,100
21284,,PROD-050,LJ-08,1
29420,2024-08-30,PROD-028,LJ-01,4
25264,2024-03-26,PROD-010,,5
73576,2024-08-29,PROD-002,LJ-08,2
86706,04/05/2024,PROD-013,LJ-05,3
84636,2024-07-19,PROD-004,,5
11032,2024-02-22,PROD-041,LJ-07,100
64484,2024-09-10,PROD-048,LJ-10,100
88097,2024-10-10,PROD-019,LJ-01,5
73897,23/07/2024,PROD-032,LJ-09,100
87468,2024-11-09,PROD-044,LJ-08,4
40396,2024-13-45,PROD-004,LJ-09,1
12492,04/08/2024,PROD-037,LJ-06,2
82516,2024-02-02,PROD-018,LJ-07,1
72041,,PROD-032,LJ-10,2
94696,2024-06-26,PROD-029,LJ-07,2
12727,2024-03-23,PROD-019,LJ-04,1
71504,2024-06-25,PROD-029,LJ-04,-5
76536,2024-04-22,PROD-038,LJ-06,2
88918,2024-12-02,PROD-030,LJ-03,1
48455,2024-12-30,PROD-025,LJ-07,2
98225,2024-11-30,PROD-048,LJ-06,3
71908,2024-03-23,PROD-040,LJ-04,5
47022,2024-12-19,PROD-048,LJ-02,4
97432,2024-09-04,PROD-009,LJ-03,2
36146,21/03/2024,PROD-039,LJ-08,3
23225,31/07/2024,PROD-032,LJ-05,4
40765,2024-04-17,PROD-036,LJ-01,4
12376,,PROD-017,,2
98726,2024-03-22,PROD-012,LJ-09,1
14190,2024-02-02,PROD-022,LJ-07,2
24938,2024-11-12,PROD-015,LJ-02,3
83660,2024-04-24,PROD-032,,4
54606,30/06/2024,PROD-050,LJ-01,2
83010,16/05/2024,PROD-010,,1
89205,,PROD-007,LJ-01,2
67386,2024-08-22,PROD-049,LJ-02,5
23879,08/11/2024,PROD-040,LJ-02,1
83724,2024-01-22,PROD-033,LJ-02,3
31895,,PROD-008,LJ-04,4
57400,2024-03-21,PROD-047,LJ-05,2
67870,2024-09-16,PROD-032,LJ-02,1
30223,2024-11-27,PROD-024,LJ-06,5
28058,2024-03-03,PROD-013,LJ-08,1
64493,2024-01-04,PROD-016,LJ-08,100
54737,2024-05-26,PROD-033,LJ-03,5
21171,2024-05-16,PROD-024,LJ-07,3
57270,2024-11-18,PROD-043,,4
29871,2024-09-28,PROD-027,,3
28087,2024-08-07,PROD-027,LJ-07,2
70129,2024-09-21,PROD-044,LJ-06,1
13901,2024-08-14,PROD-010,LJ-01,100
77809,2024-02-05,PROD-006,LJ-06,5
51262,2024-07-24,PROD-050,LJ-03,5
66894,2024-02-01,PROD-026,LJ-01,1
96530,2024-11-24,PROD-010,,100
17577,2024-11-19,PROD-046,LJ-09,1
48761,2024-08-02,PROD-026,LJ-09,2
49888,2024-06-09,PROD-023,LJ-01,3
46671,2024-09-27,PROD-040,LJ-03,5
62944,2024-08-16,PROD-042,LJ-04,2
81358,2024-11-15,PROD-040,LJ-08,3
55252,2024-11-28,PROD-026,LJ-04,2
49522,2024-02-13,PROD-003,LJ-09,100
53842,18/07/2024,PROD-047,LJ-03,5
78219,,PROD-019,LJ-04,1
22166,2024-09-18,PROD-036,,1
78332,2024-06-23,PROD-049,,3
13069,2024-01-15,PROD-035,LJ-10,4
43907,2024-05-03,PROD-050,LJ-05,100
65410,2024-09-15,PROD-008,LJ-01,3
58887,2024-05-12,PROD-041,LJ-09,4
56461,2024-03-04,PROD-004,LJ-02,2
68816,,PROD-037,LJ-01,100
69394,2024-06-22,PROD-016,LJ-10,2
84133,2024-12-31,PROD-041,LJ-09,5
88059,2024-04-29,PROD-023,LJ-05,100
47294,2024-12-07,PROD-046,LJ-10,4
98137,2024-03-12,PROD-046,LJ-07,5
78113,2024-05-06,PROD-007,LJ-06,1
77692,25/10/2024,PROD-013,LJ-06,4
69547,2024-13-45,PROD-010,LJ-07,3
64008,2024-02-11,PROD-006,LJ-01,1
65690,2024-03-07,PROD-031,LJ-04,1
68479,09/02/2024,PROD-024,LJ-09,3
62789,2024-10-28,PROD-036,LJ-09,100
61744,2024-05-15,PROD-038,LJ-08,1
93422,2024-08-04,PROD-029,LJ-08,4
64646,24/03/2024,PROD-010,LJ-09,5
26662,2024-09-05,PROD-046,LJ-08,1
26958,2024-12-26,PROD-033,LJ-09,4
25474,2024-12-21,PROD-014,LJ-08,2
